ID_Cliente,Recencia,Frequencia,Monetario,R_Score,F_Score,M_Score,RFM_Score,Segmento
503,343,11,1668.27,3,3,3,3.0,Loyal
504,107,14,4959.12,4,4,4,4.0,Champion
505,51,19,4171.94,5,4,4,4.333333333333333,Champion
506,150,16,2620.37,4,4,3,3.6666666666666665,Loyal
507,307,16,3349.45,3,4,4,3.6666666666666665,Loyal
508,446,15,4330.44,3,4,4,3.6666666666666665,Loyal
509,36,15,3997.08,5,4,4,4.333333333333333,Champion
510,77,23,6081.95,4,4,4,4.0,Champion
511,200,26,6101.31,4,4,4,4.0,Champion
512,223,16,3635.21,3,4,4,3.6666666666666665,Loyal
513,807,14,3438.69,2,4,4,3.3333333333333335,At Risk
514,156,17,4647.96,4,4,4,4.0,Champion
515,117,16,2400.67,4,4,3,3.6666666666666665,Loyal
516,437,17,5117.48,3,4,4,3.6666666666666665,Loyal
517,37,20,2021.77,5,4,3,4.0,Loyal
518,209,13,3448.04,3,4,4,3.6666666666666665,Loyal
519,408,25,6612.08,3,4,4,3.6666666666666665,Loyal
520,198,11,1714.35,4,3,3,3.3333333333333335,Loyal
521,394,16,7101.41,3,4,4,3.6666666666666665,Loyal
522,437,11,1549.15,3,3,3,3.0,Loyal
523,318,12,2089.61,3,3,3,3.0,Loyal
524,76,12,1648.6,4,3,3,3.3333333333333335,Loyal
525,109,19,3987.39,4,4,4,4.0,Champion
526,18,22,4124.67,5,4,4,4.333333333333333,Champion
527,7,20,7302.2,5,4,4,4.333333333333333,Champion
528,67,18,3279.31,4,4,4,4.0,Champion
529,322,17,3092.39,3,4,4,3.6666666666666665,Loyal
530,121,15,3569.08,4,4,4,4.0,Champion
531,86,13,3342.9700000000003,4,4,4,4.0,Champion
532,203,17,4849.85,4,4,4,4.0,Champion
533,426,9,2995.47,3,3,4,3.3333333333333335,Loyal
534,151,14,2947.08,4,4,4,4.0,Champion
535,402,18,5463.76,3,4,4,3.6666666666666665,Loyal
536,98,15,5396.75,4,4,4,4.0,Champion
537,107,17,4570.45,4,4,4,4.0,Champion
538,351,14,2636.14,3,4,3,3.3333333333333335,Loyal
539,182,13,2128.54,4,4,3,3.6666666666666665,Loyal
540,248,10,1370.32,3,3,3,3.0,Loyal
541,268,18,6664.87,3,4,4,3.6666666666666665,Loyal
542,145,16,5688.07,4,4,4,4.0,Champion
543,39,14,2947.55,5,4,4,4.333333333333333,Champion
544,322,19,4202.51,3,4,4,3.6666666666666665,Loyal
545,577,13,3483.63,3,4,4,3.6666666666666665,Loyal
546,264,15,2490.15,3,4,3,3.3333333333333335,Loyal
547,795,16,4815.110000000001,2,4,4,3.3333333333333335,At Risk
548,15,13,4534.68,5,4,4,4.333333333333333,Champion
549,4,13,3424.21,5,4,4,4.333333333333333,Champion
550,233,13,3020.21,3,4,4,3.6666666666666665,Loyal
551,74,13,6707.71,4,4,4,4.0,Champion
552,206,14,4238.1,3,4,4,3.6666666666666665,Loyal
553,11,11,2218.61,5,3,3,3.6666666666666665,Loyal
554,14,15,4746.49,5,4,4,4.333333333333333,Champion
555,221,17,3938.1,3,4,4,3.6666666666666665,Loyal
556,316,13,2871.83,3,4,3,3.3333333333333335,Loyal
557,89,15,2973.61,4,4,4,4.0,Champion
558,479,13,3806.2200000000003,3,4,4,3.6666666666666665,Loyal
559,238,17,4650.75,3,4,4,3.6666666666666665,Loyal
560,35,12,2400.92,5,3,3,3.6666666666666665,Loyal
561,45,9,1684.64,5,3,3,3.6666666666666665,Loyal
562,281,13,3521.46,3,4,4,3.6666666666666665,Loyal
563,467,15,2268.14,3,4,3,3.3333333333333335,Loyal
564,18,14,2278.2,5,4,3,4.0,Loyal
565,465,11,1954.54,3,3,3,3.0,Loyal
566,313,12,2977.8500000000004,3,3,4,3.3333333333333335,Loyal
567,397,10,1655.61,3,3,3,3.0,Loyal
568,42,15,4183.7,5,4,4,4.333333333333333,Champion
569,27,13,2440.45,5,4,3,4.0,Loyal
570,79,14,3556.44,4,4,4,4.0,Champion
571,198,16,3874.56,4,4,4,4.0,Champion
572,89,20,3979.65,4,4,4,4.0,Champion
573,20,10,4063.17,5,3,4,4.0,Loyal
574,30,20,4346.86,5,4,4,4.333333333333333,Champion
575,313,13,3573.46,3,4,4,3.6666666666666665,Loyal
576,42,11,3118.95,5,3,4,4.0,Loyal
577,134,10,1278.3400000000001,4,3,3,3.3333333333333335,Loyal
578,31,10,3736.54,5,3,4,4.0,Loyal
579,147,20,5621.849999999999,4,4,4,4.0,Champion
580,156,10,1837.38,4,3,3,3.3333333333333335,Loyal
581,202,12,2833.46,4,3,3,3.3333333333333335,Loyal
582,60,15,6192.74,4,4,4,4.0,Champion
583,622,8,1289.79,2,3,3,2.6666666666666665,At Risk
584,65,8,1603.1,4,3,3,3.3333333333333335,Loyal
585,154,14,3881.73,4,4,4,4.0,Champion
586,113,15,3632.19,4,4,4,4.0,Champion
587,298,10,3233.86,3,3,4,3.3333333333333335,Loyal
588,307,11,1618.57,3,3,3,3.0,Loyal
589,126,16,4348.64,4,4,4,4.0,Champion
590,14,12,2369.79,5,4,3,4.0,Loyal
591,399,10,3601.59,3,3,4,3.3333333333333335,Loyal
592,90,12,3623.97,4,4,4,4.0,Champion
593,212,13,4183.08,3,4,4,3.6666666666666665,Loyal
594,432,14,2695.65,3,4,3,3.3333333333333335,Loyal
595,250,18,4066.9500000000003,3,4,4,3.6666666666666665,Loyal
596,677,11,1578.1,2,3,3,2.6666666666666665,At Risk
597,93,14,3669.01,4,4,4,4.0,Champion
598,616,7,2866.98,2,3,3,2.6666666666666665,At Risk
599,306,9,2007.7,3,3,3,3.0,Loyal
600,1263,13,3005.6,2,4,4,3.3333333333333335,At Risk
601,1018,8,2348.29,2,3,3,2.6666666666666665,At Risk
602,715,12,3092.02,2,4,4,3.3333333333333335,At Risk
603,463,9,1559.53,3,3,3,3.0,Loyal
604,124,11,3044.48,4,3,4,3.6666666666666665,Loyal
605,49,7,1649.52,5,3,3,3.6666666666666665,Loyal
606,249,13,2416.9700000000003,3,4,3,3.3333333333333335,Loyal
607,152,10,1337.61,4,3,3,3.3333333333333335,Loyal
608,207,13,2752.37,3,4,3,3.3333333333333335,Loyal
609,684,13,4979.26,2,4,4,3.3333333333333335,At Risk
610,55,11,4256.57,5,3,4,4.0,Loyal
611,691,9,3013.95,2,3,4,3.0,At Risk
612,491,10,3620.34,3,3,4,3.3333333333333335,Loyal
613,237,11,2397.36,3,3,3,3.0,Loyal
614,282,14,3964.8999999999996,3,4,4,3.6666666666666665,Loyal
615,118,14,4276.5,4,4,4,4.0,Champion
616,39,12,1360.27,5,4,3,4.0,Loyal
617,1170,9,2129.17,2,3,3,2.6666666666666665,At Risk
618,2,7,1596.77,5,3,3,3.6666666666666665,Loyal
619,48,14,3078.22,5,4,4,4.333333333333333,Champion
620,41,9,2468.08,5,3,3,3.6666666666666665,Loyal
621,428,15,3132.95,3,4,4,3.6666666666666665,Loyal
622,1,14,5699.83,5,4,4,4.333333333333333,Champion
623,247,9,2258.13,3,3,3,3.0,Loyal
624,287,15,2256.76,3,4,3,3.3333333333333335,Loyal
625,322,7,1581.73,3,3,3,3.0,Loyal
626,315,8,2167.77,3,3,3,3.0,Loyal
627,228,14,2393.04,3,4,3,3.3333333333333335,Loyal
628,321,11,2835.27,3,3,3,3.0,Loyal
629,284,14,2536.91,3,4,3,3.3333333333333335,Loyal
630,84,13,2045.28,4,4,3,3.6666666666666665,Loyal
631,215,11,2494.88,3,3,3,3.0,Loyal
632,952,6,1542.85,2,3,3,2.6666666666666665,At Risk
633,82,7,2277.63,4,3,3,3.3333333333333335,Loyal
634,426,10,3645.63,3,3,4,3.3333333333333335,Loyal
635,753,14,2919.83,2,4,3,3.0,At Risk
636,222,10,2164.37,3,3,3,3.0,Loyal
637,316,12,3422.66,3,4,4,3.6666666666666665,Loyal
638,777,9,1635.47,2,3,3,2.6666666666666665,At Risk
639,389,9,1130.37,3,3,3,3.0,Loyal
640,86,10,3613.7799999999997,4,3,4,3.6666666666666665,Loyal
641,303,11,2558.2599999999998,3,3,3,3.0,Loyal
642,1540,9,2966.1,1,3,4,2.6666666666666665,At Risk
643,602,12,1878.75,2,4,3,3.0,At Risk
644,608,8,1485.15,2,3,3,2.6666666666666665,At Risk
645,599,8,1849.5,2,3,3,2.6666666666666665,At Risk
646,59,13,6494.5599999999995,4,4,4,4.0,Champion
647,519,10,1641.9199999999998,3,3,3,3.0,Loyal
648,294,11,2193.3,3,3,3,3.0,Loyal
649,545,11,3466.26,3,3,4,3.3333333333333335,Loyal
650,259,6,1233.77,3,3,3,3.0,Loyal
651,1489,4,807.6800000000001,1,2,2,1.6666666666666667,Lost
652,31,10,2806.6,5,3,3,3.6666666666666665,Loyal
653,630,9,2043.68,2,3,3,2.6666666666666665,At Risk
654,327,8,1773.28,3,3,3,3.0,Loyal
655,747,6,972.09,2,3,2,2.3333333333333335,At Risk
656,238,9,1866.97,3,3,3,3.0,Loyal
657,206,10,6566.25,3,3,4,3.3333333333333335,Loyal
658,47,12,3033.08,5,4,4,4.333333333333333,Champion
659,210,13,3769.61,3,4,4,3.6666666666666665,Loyal
660,569,15,7032.84,3,4,4,3.6666666666666665,Loyal
661,42,10,2738.09,5,3,3,3.6666666666666665,Loyal
662,49,16,2898.75,5,4,3,4.0,Loyal
663,38,20,2996.43,5,4,4,4.333333333333333,Champion
664,162,10,2518.43,4,3,3,3.3333333333333335,Loyal
665,653,13,3356.88,2,4,4,3.3333333333333335,At Risk
666,303,8,4554.19,3,3,4,3.3333333333333335,Loyal
667,1307,3,1546.94,2,2,3,2.3333333333333335,Lost
668,640,10,2298.07,2,3,3,2.6666666666666665,At Risk
669,745,9,2616.59,2,3,3,2.6666666666666665,At Risk
670,649,10,2138.6,2,3,3,2.6666666666666665,At Risk
671,1036,3,370.21000000000004,2,2,2,2.0,Lost
672,788,6,1307.16,2,3,3,2.6666666666666665,At Risk
673,372,8,1527.04,3,3,3,3.0,Loyal
674,236,14,2581.5099999999998,3,4,3,3.3333333333333335,Loyal
675,247,11,3379.58,3,3,4,3.3333333333333335,Loyal
676,567,12,3268.82,3,4,4,3.6666666666666665,Loyal
677,480,16,4628.38,3,4,4,3.6666666666666665,Loyal
678,290,17,3071.2799999999997,3,4,4,3.6666666666666665,Loyal
679,381,11,2161.52,3,3,3,3.0,Loyal
680,1101,8,1669.35,2,3,3,2.6666666666666665,At Risk
681,499,6,1103.03,3,3,3,3.0,Loyal
682,229,10,1944.01,3,3,3,3.0,Loyal
683,44,14,3171.0299999999997,5,4,4,4.333333333333333,Champion
684,745,6,967.4499999999999,2,3,2,2.3333333333333335,At Risk
685,825,9,3234.48,2,3,4,3.0,At Risk
686,653,12,2177.06,2,4,3,3.0,At Risk
687,951,9,1491.8300000000002,2,3,3,2.6666666666666665,At Risk
688,785,5,1129.96,2,3,3,2.6666666666666665,At Risk
689,57,8,2106.47,5,3,3,3.6666666666666665,Loyal
690,454,7,1102.3899999999999,3,3,3,3.0,Loyal
691,184,10,2579.75,4,3,3,3.3333333333333335,Loyal
692,35,9,1657.72,5,3,3,3.6666666666666665,Loyal
693,653,6,2045.7599999999998,2,3,3,2.6666666666666665,At Risk
694,482,9,3083.15,3,3,4,3.3333333333333335,Loyal
695,270,13,2362.62,3,4,3,3.3333333333333335,Loyal
696,683,15,3214.35,2,4,4,3.3333333333333335,At Risk
697,289,7,1997.01,3,3,3,3.0,Loyal
698,650,11,1846.3700000000001,2,3,3,2.6666666666666665,At Risk
699,1157,4,1919.34,2,2,3,2.3333333333333335,Lost
700,2,12,2903.9300000000003,5,4,3,4.0,Loyal
701,179,9,1756.2,4,3,3,3.3333333333333335,Loyal
702,86,7,1109.94,4,3,3,3.3333333333333335,Loyal
703,244,9,1781.6799999999998,3,3,3,3.0,Loyal
704,222,11,3116.63,3,3,4,3.3333333333333335,Loyal
705,386,5,1025.31,3,3,2,2.6666666666666665,Loyal
706,1072,8,2624.03,2,3,3,2.6666666666666665,At Risk
707,388,8,2445.75,3,3,3,3.0,Loyal
708,50,12,1616.73,5,4,3,4.0,Loyal
709,727,6,2185.77,2,3,3,2.6666666666666665,At Risk
710,630,12,3652.63,2,4,4,3.3333333333333335,At Risk
711,307,13,2630.54,3,4,3,3.3333333333333335,Loyal
712,84,7,1933.8,4,3,3,3.3333333333333335,Loyal
713,66,5,894.88,4,3,2,3.0,Loyal
714,888,7,2158.96,2,3,3,2.6666666666666665,At Risk
715,1468,9,2296.16,1,3,3,2.3333333333333335,At Risk
716,61,11,2863.66,4,3,3,3.3333333333333335,Loyal
717,289,7,1690.27,3,3,3,3.0,Loyal
718,235,9,1712.09,3,3,3,3.0,Loyal
719,913,8,1519.79,2,3,3,2.6666666666666665,At Risk
720,281,13,1866.27,3,4,3,3.3333333333333335,Loyal
721,313,15,3331.77,3,4,4,3.6666666666666665,Loyal
722,1645,6,1409.6599999999999,1,3,3,2.3333333333333335,At Risk
723,375,4,416.95,3,2,2,2.3333333333333335,Promising
724,741,2,393.53,2,1,2,1.6666666666666667,Lost
725,757,9,2018.55,2,3,3,2.6666666666666665,At Risk
726,651,6,993.6,2,3,2,2.3333333333333335,At Risk
727,239,15,2634.6,3,4,3,3.3333333333333335,Loyal
728,1514,6,1505.51,1,3,3,2.3333333333333335,At Risk
729,798,8,2616.85,2,3,3,2.6666666666666665,At Risk
730,234,9,1293.24,3,3,3,3.0,Loyal
731,1892,6,2302.6899999999996,1,3,3,2.3333333333333335,At Risk
732,149,6,1918.28,4,3,3,3.3333333333333335,Loyal
733,1303,5,3002.25,2,3,4,3.0,At Risk
734,189,7,1433.48,4,3,3,3.3333333333333335,Loyal
735,451,4,854.88,3,2,2,2.3333333333333335,Promising
736,314,6,637.05,3,3,2,2.6666666666666665,Loyal
737,2377,3,1077.43,1,2,3,2.0,Lost
738,811,11,2664.46,2,3,3,2.6666666666666665,At Risk
739,95,12,5043.83,4,4,4,4.0,Champion
740,150,11,2428.0299999999997,4,3,3,3.3333333333333335,Loyal
741,969,10,2565.28,2,3,3,2.6666666666666665,At Risk
742,250,6,775.11,3,3,2,2.6666666666666665,Loyal
743,409,6,968.58,3,3,2,2.6666666666666665,Loyal
744,228,7,2385.66,3,3,3,3.0,Loyal
745,1131,7,1460.03,2,3,3,2.6666666666666665,At Risk
746,985,4,2168.27,2,2,3,2.3333333333333335,Lost
747,75,6,1036.1,4,3,2,3.0,Loyal
748,413,5,1054.19,3,3,3,3.0,Loyal
749,568,6,1251.22,3,3,3,3.0,Loyal
750,1781,4,846.39,1,2,2,1.6666666666666667,Lost
751,849,7,1744.37,2,3,3,2.6666666666666665,At Risk
752,3677,5,1329.98,1,3,3,2.3333333333333335,At Risk
753,2,6,1912.1399999999999,5,3,3,3.6666666666666665,Loyal
754,386,8,1256.3600000000001,3,3,3,3.0,Loyal
755,3924,2,788.31,1,1,2,1.3333333333333333,Lost
756,499,5,726.81,3,3,2,2.6666666666666665,Loyal
757,1127,6,1796.01,2,3,3,2.6666666666666665,At Risk
758,974,10,2969.12,2,3,4,3.0,At Risk
759,57,7,1218.84,5,3,3,3.6666666666666665,Loyal
760,259,9,3311.71,3,3,4,3.3333333333333335,Loyal
761,8,15,2762.93,5,4,3,4.0,Loyal
762,92,3,733.21,4,2,2,2.6666666666666665,Promising
763,748,7,1329.98,2,3,3,2.6666666666666665,At Risk
764,194,4,1756.08,4,2,3,3.0,Promising
765,294,13,2834.77,3,4,3,3.3333333333333335,Loyal
766,354,6,2703.5,3,3,3,3.0,Loyal
767,947,7,1559.6399999999999,2,3,3,2.6666666666666665,At Risk
768,44,6,1072.4099999999999,5,3,3,3.6666666666666665,Loyal
769,92,5,1115.99,4,3,3,3.3333333333333335,Loyal
770,338,6,1734.4299999999998,3,3,3,3.0,Loyal
771,599,5,870.64,2,3,2,2.3333333333333335,At Risk
772,8,3,272.9,5,2,1,2.6666666666666665,Promising
773,1671,3,570.87,1,2,2,1.6666666666666667,Lost
774,10,6,2289.5099999999998,5,3,3,3.6666666666666665,Loyal
775,1162,5,1346.37,2,3,3,2.6666666666666665,At Risk
776,548,11,5750.77,3,3,4,3.3333333333333335,Loyal
777,398,3,510.70000000000005,3,2,2,2.3333333333333335,Promising
778,1297,4,1975.38,2,2,3,2.3333333333333335,Lost
779,1335,4,763.97,2,2,2,2.0,Lost
780,827,8,3520.66,2,3,4,3.0,At Risk
781,2145,2,445.46,1,1,2,1.3333333333333333,Lost
782,69,8,1584.86,4,3,3,3.3333333333333335,Loyal
783,207,7,1460.5700000000002,3,3,3,3.0,Loyal
784,576,11,3414.48,3,3,4,3.3333333333333335,Loyal
785,248,8,1701.1399999999999,3,3,3,3.0,Loyal
786,1108,9,2143.03,2,3,3,2.6666666666666665,At Risk
787,114,7,2076.96,4,3,3,3.3333333333333335,Loyal
788,3278,3,1256.74,1,2,3,2.0,Lost
789,144,12,3903.96,4,4,4,4.0,Champion
790,908,7,2063.75,2,3,3,2.6666666666666665,At Risk
791,488,4,333.33,3,2,2,2.3333333333333335,Promising
792,11,7,1657.3200000000002,5,3,3,3.6666666666666665,Loyal
793,177,6,1210.6100000000001,4,3,3,3.3333333333333335,Loyal
794,433,6,784.42,3,3,2,2.6666666666666665,Loyal
795,2196,5,3003.54,1,3,4,2.6666666666666665,At Risk
796,2297,2,387.6,1,1,2,1.3333333333333333,Lost
797,1381,5,1579.06,2,3,3,2.6666666666666665,At Risk
798,148,10,1864.26,4,3,3,3.3333333333333335,Loyal
799,384,4,1535.3200000000002,3,2,3,2.6666666666666665,Promising
800,471,6,944.07,3,3,2,2.6666666666666665,Loyal
801,116,6,3802.92,4,3,4,3.6666666666666665,Loyal
802,281,7,1786.17,3,3,3,3.0,Loyal
803,1919,5,725.9200000000001,1,3,2,2.0,At Risk
804,2252,4,1454.71,1,2,3,2.0,Lost
805,532,8,1322.5900000000001,3,3,3,3.0,Loyal
806,34,7,1945.67,5,3,3,3.6666666666666665,Loyal
807,183,10,1799.1299999999999,4,3,3,3.3333333333333335,Loyal
808,404,4,1343.97,3,2,3,2.6666666666666665,Promising
809,1828,5,1216.26,1,3,3,2.3333333333333335,At Risk
810,911,11,3392.85,2,3,4,3.0,At Risk
811,57,8,1844.94,5,3,3,3.6666666666666665,Loyal
812,509,7,4517.73,3,3,4,3.3333333333333335,Loyal
813,1841,9,2278.91,1,3,3,2.3333333333333335,At Risk
814,430,6,1685.4699999999998,3,3,3,3.0,Loyal
815,742,8,782.1800000000001,2,3,2,2.3333333333333335,At Risk
816,324,5,1029.43,3,3,2,2.6666666666666665,Loyal
817,2262,4,621.3199999999999,1,2,2,1.6666666666666667,Lost
818,928,6,560.98,2,3,2,2.3333333333333335,At Risk
819,294,7,1320.8,3,3,3,3.0,Loyal
820,698,2,186.68,2,1,1,1.3333333333333333,Lost
821,221,7,1044.46,3,3,2,2.6666666666666665,Loyal
822,667,4,822.63,2,2,2,2.0,Lost
823,287,5,1055.34,3,3,3,3.0,Loyal
824,645,3,531.55,2,2,2,2.0,Lost
825,403,5,2653.91,3,3,3,3.0,Loyal
826,501,10,3033.49,3,3,4,3.3333333333333335,Loyal
827,640,5,667.3499999999999,2,3,2,2.3333333333333335,At Risk
828,332,7,3259.77,3,3,4,3.3333333333333335,Loyal
829,139,8,1630.43,4,3,3,3.3333333333333335,Loyal
830,79,6,1027.28,4,3,2,3.0,Loyal
831,719,5,1667.31,2,3,3,2.6666666666666665,At Risk
832,2179,5,2976.18,1,3,4,2.6666666666666665,At Risk
833,313,11,1859.3799999999999,3,3,3,3.0,Loyal
834,2904,4,1370.54,1,2,3,2.0,Lost
835,1241,4,885.15,2,2,2,2.0,Lost
836,50,7,2936.23,5,3,4,4.0,Loyal
837,304,14,3512.79,3,4,4,3.6666666666666665,Loyal
838,595,3,675.28,2,2,2,2.0,Lost
839,76,3,776.37,4,2,2,2.6666666666666665,Promising
840,1916,9,1421.6100000000001,1,3,3,2.3333333333333335,At Risk
841,344,3,698.36,3,2,2,2.3333333333333335,Promising
842,1164,3,811.6700000000001,2,2,2,2.0,Lost
843,2107,4,584.1800000000001,1,2,2,1.6666666666666667,Lost
844,576,3,1204.36,3,2,3,2.6666666666666665,Promising
845,197,4,918.76,4,2,2,2.6666666666666665,Promising
846,1299,5,984.28,2,3,2,2.3333333333333335,At Risk
847,60,6,1203.25,4,3,3,3.3333333333333335,Loyal
848,432,8,1813.34,3,3,3,3.0,Loyal
849,907,7,901.8900000000001,2,3,2,2.3333333333333335,At Risk
850,984,7,495.84999999999997,2,3,2,2.3333333333333335,At Risk
851,503,4,957.96,3,2,2,2.3333333333333335,Promising
852,1258,5,598.81,2,3,2,2.3333333333333335,At Risk
853,371,7,1015.1099999999999,3,3,2,2.6666666666666665,Loyal
854,204,7,952.8399999999999,4,3,2,3.0,Loyal
855,852,4,2610.48,2,2,3,2.3333333333333335,Lost
856,1144,7,1116.75,2,3,3,2.6666666666666665,At Risk
857,1092,2,747.57,2,1,2,1.6666666666666667,Lost
858,355,6,1565.43,3,3,3,3.0,Loyal
859,1064,3,500.12999999999994,2,2,2,2.0,Lost
860,1814,6,1874.6599999999999,1,3,3,2.3333333333333335,At Risk
861,222,5,3061.34,3,3,4,3.3333333333333335,Loyal
862,302,7,1124.97,3,3,3,3.0,Loyal
863,165,7,2413.43,4,3,3,3.3333333333333335,Loyal
864,1682,3,882.46,1,2,2,1.6666666666666667,Lost
865,932,5,574.99,2,3,2,2.3333333333333335,At Risk
866,52,5,1218.1100000000001,5,3,3,3.6666666666666665,Loyal
867,3001,4,653.37,1,2,2,1.6666666666666667,Lost
868,1169,4,1651.55,2,2,3,2.3333333333333335,Lost
869,1058,7,1813.7,2,3,3,2.6666666666666665,At Risk
870,1685,3,452.03,1,2,2,1.6666666666666667,Lost
871,995,8,1362.26,2,3,3,2.6666666666666665,At Risk
872,774,4,556.0,2,2,2,2.0,Lost
873,963,2,281.74,2,1,1,1.3333333333333333,Lost
874,213,6,2464.4900000000002,3,3,3,3.0,Loyal
875,1160,7,1966.6299999999999,2,3,3,2.6666666666666665,At Risk
876,1065,2,246.66000000000003,2,1,1,1.3333333333333333,Lost
877,1050,7,1753.1100000000001,2,3,3,2.6666666666666665,At Risk
878,194,6,2248.12,4,3,3,3.3333333333333335,Loyal
879,878,5,721.58,2,3,2,2.3333333333333335,At Risk
880,858,6,1184.8899999999999,2,3,3,2.6666666666666665,At Risk
881,1793,3,227.22,1,2,1,1.3333333333333333,Lost
882,514,10,2791.16,3,3,3,3.0,Loyal
883,1237,8,1326.5,2,3,3,2.6666666666666665,At Risk
884,442,5,1187.53,3,3,3,3.0,Loyal
885,384,8,2712.95,3,3,3,3.0,Loyal
886,170,7,974.95,4,3,2,3.0,Loyal
887,2822,2,455.83,1,1,2,1.3333333333333333,Lost
888,384,4,1285.48,3,2,3,2.6666666666666665,Promising
889,497,3,365.89,3,2,2,2.3333333333333335,Promising
890,92,3,672.91,4,2,2,2.6666666666666665,Promising
891,1411,3,382.94,2,2,2,2.0,Lost
892,823,4,1100.3899999999999,2,2,3,2.3333333333333335,Lost
893,307,7,1359.92,3,3,3,3.0,Loyal
894,99,6,1692.01,4,3,3,3.3333333333333335,Loyal
895,90,4,755.4100000000001,4,2,2,2.6666666666666665,Promising
896,569,3,1010.4,3,2,2,2.3333333333333335,Promising
898,678,5,1080.85,2,3,3,2.6666666666666665,At Risk
899,1179,6,971.13,2,3,2,2.3333333333333335,At Risk
900,1125,3,1400.48,2,2,3,2.3333333333333335,Lost
901,76,8,2098.7,4,3,3,3.3333333333333335,Loyal
902,495,6,709.4000000000001,3,3,2,2.6666666666666665,Loyal
903,126,11,2623.82,4,3,3,3.3333333333333335,Loyal
904,1019,3,209.24,2,2,1,1.6666666666666667,Lost
905,1133,5,929.31,2,3,2,2.3333333333333335,At Risk
906,318,3,328.47,3,2,2,2.3333333333333335,Promising
907,2,2,291.95,5,1,1,2.3333333333333335,Promising
908,489,8,758.05,3,3,2,2.6666666666666665,Loyal
909,1427,5,915.86,2,3,2,2.3333333333333335,At Risk
910,293,4,698.23,3,2,2,2.3333333333333335,Promising
911,1158,3,267.95,2,2,1,1.6666666666666667,Lost
912,1008,2,283.13,2,2,1,1.6666666666666667,Lost
913,161,5,1362.3,4,3,3,3.3333333333333335,Loyal
914,570,5,831.34,3,3,2,2.6666666666666665,Loyal
915,3308,1,177.84,1,1,1,1.0,Lost
916,186,8,2989.99,4,3,4,3.6666666666666665,Loyal
917,788,2,349.29,2,2,2,2.0,Lost
918,913,8,2586.23,2,3,3,2.6666666666666665,At Risk
919,115,5,1206.09,4,3,3,3.3333333333333335,Loyal
920,589,3,308.22,3,2,1,2.0,Promising
921,1442,2,685.46,2,2,2,2.0,Lost
922,391,4,587.87,3,2,2,2.3333333333333335,Promising
923,650,5,526.28,2,3,2,2.3333333333333335,At Risk
924,430,5,1617.1899999999998,3,3,3,3.0,Loyal
925,34,6,916.3699999999999,5,3,2,3.3333333333333335,Loyal
926,82,4,957.94,4,2,2,2.6666666666666665,Promising
927,3779,3,624.8199999999999,1,2,2,1.6666666666666667,Lost
928,677,4,1059.15,2,2,3,2.3333333333333335,Lost
929,1795,2,445.46000000000004,1,2,2,1.6666666666666667,Lost
930,448,1,243.55,3,1,1,1.6666666666666667,Promising
931,223,3,402.21,3,2,2,2.3333333333333335,Promising
932,147,2,2111.0099999999998,4,2,3,3.0,Promising
933,1716,2,837.0400000000001,1,2,2,1.6666666666666667,Lost
934,2056,3,259.12,1,2,1,1.3333333333333333,Lost
935,42,5,1113.72,5,3,3,3.6666666666666665,Loyal
936,2778,1,70.48,1,1,1,1.0,Lost
937,179,3,787.25,4,2,2,2.6666666666666665,Promising
938,2607,1,121.77,1,1,1,1.0,Lost
939,603,5,1288.8999999999999,2,3,3,2.6666666666666665,At Risk
940,146,3,606.2,4,2,2,2.6666666666666665,Promising
941,760,12,2914.37,2,4,3,3.0,At Risk
942,351,5,3356.26,3,3,4,3.3333333333333335,Loyal
943,67,7,1090.94,4,3,3,3.3333333333333335,Loyal
944,2087,1,225.63,1,1,1,1.0,Lost
945,1329,4,978.89,2,2,2,2.0,Lost
946,994,2,1052.33,2,2,3,2.3333333333333335,Lost
947,674,1,81.29,2,1,1,1.3333333333333333,Lost
948,45,7,1600.85,5,3,3,3.6666666666666665,Loyal
949,1220,5,643.6899999999999,2,3,2,2.3333333333333335,At Risk
950,766,6,1567.88,2,3,3,2.6666666666666665,At Risk
951,2955,4,1507.51,1,2,3,2.0,Lost
952,450,5,782.98,3,3,2,2.6666666666666665,Loyal
953,1428,5,812.5,2,3,2,2.3333333333333335,At Risk
954,1897,1,749.28,1,1,2,1.3333333333333333,Lost
955,369,3,409.05,3,2,2,2.3333333333333335,Promising
956,359,2,270.42,3,2,1,2.0,Promising
957,542,4,414.01,3,2,2,2.3333333333333335,Promising
958,4,4,1359.0500000000002,5,2,3,3.3333333333333335,Promising
959,9,4,1339.81,5,2,3,3.3333333333333335,Promising
960,1109,3,525.51,2,2,2,2.0,Lost
961,902,3,348.59000000000003,2,2,2,2.0,Lost
962,3306,1,63.94,1,1,1,1.0,Lost
963,1497,2,932.4399999999999,1,2,2,1.6666666666666667,Lost
964,668,3,1143.32,2,2,3,2.3333333333333335,Lost
965,84,5,947.55,4,3,2,3.0,Loyal
966,227,4,320.6,3,2,2,2.3333333333333335,Promising
967,1991,3,1111.5700000000002,1,2,3,2.0,Lost
968,2963,2,712.8,1,2,2,1.6666666666666667,Lost
969,762,2,252.88,2,2,1,1.6666666666666667,Lost
970,1392,4,599.85,2,2,2,2.0,Lost
971,158,1,32.05,4,1,1,2.0,Promising
972,1746,2,1703.19,1,2,3,2.0,Lost
973,1864,4,874.5699999999999,1,2,2,1.6666666666666667,Lost
